SAMPLE ID,IGSN,SOURCE,REFERENCE,EXPEDITION ID,LATITUDE,LONGITUDE,LOC PREC,MAX ELEVATION,MIN ELEVATION,MIN AGE,AGE,MAX AGE,METHOD,ANALYZED MATERIAL,ROCK TYPE,ROCK NAME,MINERAL,SIO2,TIO2,AL2O3,CR2O3,FE2O3,FE2O3T,FEO,FEOT,MNO,MGO,CAO,NA2O,K2O,P2O5,NI,CO,CU,CD,ZN,S,LA,CE,PR,ND,SM,EU,GD,TB,DY,HO,ER,TM,YB,LU,BA,CD,CO,CR,CS,CU,HF,MO,NB,NI,PB,RB,S,SB,SC,SE,SN,SR,TA,TE,TH,TI,TL,U,V,Y,ZN,ZR,TI
KAWASTH-SH72,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.995,-5.758,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYTE,,,,,,,,,,,,,,,,,,,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,,
KAWASTH-SH72,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.995,-5.758,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYTE,,61.99,0.11,18.26,,5.01,,,,0.21,0.03,1.12,7.91,5.0200,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH73,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.998,-5.761,0.001,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,339,18.5,14,,,,70.5,140,15.8,60.6,11.4,3.51,10.1,1.49,7.84,1.44,3.9,0.51,3.16,0.46,561,,18.5,,0.51,14,9.72,,102,339,4.98,48.7,,,6.69,,,784,6.4,,10.9,,0.125,3.21,,35.9,,464,
KAWASTH-SH73,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.998,-5.761,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,
KAWASTH-SH73,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.998,-5.761,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,49.74,2.5,17.88,,10.35,,,,0.19,3.14,7.01,5.27,2.1500,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH74,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.999,-5.761,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,11,,6,,125,,,,,,,,,,,,,,,,725,,,,,6,,,124,11,7,62,,,,,,770,,,15,,,,,39,125,548,
KAWASTH-SH74,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.999,-5.761,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,52.26,1.92,18.56,,9.62,,,,0.2,2.05,5.47,5.21,2.4700,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH76,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.999,-5.761,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,47.13,3.35,16.64,,13.1,,,,0.25,4.4,8.33,3.84,1.7300,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH77,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.997,-5.783,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYANDESITE,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,856,,,,,,,,144,,5,71,,,,,,585,,,14,,,,,46,140,658,
KAWASTH-SH77,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.997,-5.783,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYANDESITE,,56.18,0.7,17.69,,10.17,,,,0.33,0.58,2.74,6.19,3.4600,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH79,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.995,-5.758,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYANDESITE,,,,,,,,,,,,,,,,,,5,,131,,,,,,,,,,,,,,,,814,,,,,5,,,139,,8,86,,,,,,570,,,16,,,,,35,131,727,
KAWASTH-SH79,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.995,-5.758,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYANDESITE,,55.94,0.53,18.07,,9.59,,,,0.29,0.55,3.16,6.85,3.3700,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH8,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.93,-5.717,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,152,,53,,93,,,,,,,,,,,,,,,,211,,,,,53,,,39,152,2,15,,,,,,499,,,4,,,,,22,93,194,
KAWASTH-SH8,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.93,-5.717,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,46.08,2.73,14.82,,13.24,,,,0.18,8.1,9.6,2.92,0.8800,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH83,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-16.007,-5.718,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,3,,18,,98,,,,,,,,,,,,,,,,429,,,,,18,,,71,3,3,30,,,,,,858,,,7,,,,,29,98,304,
KAWASTH-SH80,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-16.007,-5.716,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,82,,48,,90,,,,,,,,,,,,,,,,245,,,,,48,,,47,82,,18,,,,,,621,,,4,,,,,23,90,215,
KAWASTH-SH80,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-16.007,-5.716,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,44.78,3.25,15.53,,12.46,,,,0.19,6.2,12.18,2.61,0.9700,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH81,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-16.007,-5.716,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,54,,57,,96,,,,,,,,,,,,,,,,261,,,,,57,,,50,54,,20,,,,,,602,,,4,,,,,25,96,220,
KAWASTH-SH81,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-16.007,-5.716,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,45.65,3.16,16.25,,12.63,,,,0.17,5.63,11.29,2.95,1.0500,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH82,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-16.007,-5.717,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,11,,17,,94,,,,,,,,,,,,,,,,432,,,,,17,,,71,11,2,30,,,,,,860,,,5,,,,,29,94,307,
KAWASTH-SH82,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-16.007,-5.717,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,47.06,3.13,17.15,,12.83,,,,0.17,3.74,8.14,3.9,1.8200,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH83,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-16.007,-5.718,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,47.1,3.13,17.09,,12.77,,,,0.23,4.03,8.09,4.04,1.7300,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH84,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-16.007,-5.719,0.001,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,219,61.2,56.6,,,,29.6,62.2,7.58,30.9,6.49,2.09,6.11,0.92,4.84,0.884,2.36,0.299,1.83,0.266,220,,61.2,,0.216,56.6,4.76,,39.1,219,1.41,15.6,,,28,,,469,2.45,,3.22,,0.04,0.913,,21.4,,192,
KAWASTH-SH86,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-16.003,-5.716,0.001,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,62.2,73.1,,,,20.5,43.4,5.36,22.5,4.93,1.59,4.78,0.72,3.83,0.702,1.84,0.238,1.41,0.206,143,,62.2,,0.061,73.1,3.56,,26.4,,0.82,8.44,,,37.2,,,277,1.65,,2.27,,0.005,0.625,,16.5,,135,
KAWASTH-SH84,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-16.007,-5.719,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,
KAWASTH-SH84,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-16.007,-5.719,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,44.67,2.66,12.5,,13.34,,,,0.19,11.77,11.12,2.18,0.8100,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH86,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-16.003,-5.716,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,
KAWASTH-SH86,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-16.003,-5.716,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,45.33,2,9.56,,11.71,,,,0.16,15.42,12.45,1.19,0.4800,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH87,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.996,-5.7,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,72,,53,,102,,,,,,,,,,,,,,,,414,,,,,53,,,71,72,3,32,,,,,,837,,,6,,,,,28,102,321,
KAWASTH-SH87,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.996,-5.7,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,45.39,3.41,15.29,,14.26,,,,0.2,6.2,8.36,4.07,1.5700,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH88,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-16.003,-5.694,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,36,,25,,123,,,,,,,,,,,,,,,,497,,,,,25,,,78,36,5,35,,,,,,753,,,7,,,,,49,123,339,
KAWASTH-SH88,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-16.003,-5.694,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,48.03,2.82,17.2,,13.3,,,,0.16,2.7,7.79,4.17,1.7000,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH89,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-16.001,-5.696,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,11,,20,,144,,,,,,,,,,,,,,,,667,,,,,20,,,93,11,4,50,,,,,,764,,,9,,,,,35,144,408,
KAWASTH-SH89,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-16.001,-5.696,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,49.24,2.43,16.91,,13.26,,,,0.2,2.65,6.88,4.64,1.9800,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH9,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.929,-5.717,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,9,,14,,135,,,,,,,,,,,,,,,,431,,,,,14,,,86,9,3,38,,,,,,731,,,7,,,,,47,135,382,
KAWASTH-SH9,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.929,-5.717,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,49.07,2.71,16.88,,12.54,,,,0.22,3.44,7.42,4.45,1.9600,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH90,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.997,-5.702,0.001,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,219,78.2,44.2,,,,24.3,51.5,6.36,26.8,5.79,1.89,5.53,0.83,4.42,0.801,2.11,0.267,1.61,0.233,192,,78.2,,0.073,44.2,4.28,,30.6,219,1.13,11.4,,,30.8,,,430,1.99,,2.71,,0.025,0.741,,18.8,,159,
KAWASTH-SH90,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.997,-5.702,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,
KAWASTH-SH90,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.997,-5.702,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,44.07,2.55,12.36,,13.83,,,,0.22,11.73,12.05,1.77,0.6100,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH91,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.992,-5.701,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYTE,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,,,,,,,1019,,,,,,,,202,,9,110,,,,,,177,,,20,,,,,53,163,980,
KAWASTH-SH91,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.992,-5.701,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYTE,,60.1,0.28,17.93,,6.84,,,,0.22,0.11,2.23,6.99,4.5400,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH93,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.968,-5.653,0.001,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYANDESITE,,,,,,,,,,,,,,,,3.78,8.26,13.7,,,,88.2,168,17.2,60.6,10.1,3.05,7.8,1.17,5.86,1.08,2.92,0.396,2.53,0.362,647,,8.26,,0.262,13.7,12.3,,119,3.78,5.73,60.7,,,3.25,,,719,7.62,,13.1,,0.038,3.63,,26.3,,608,
KAWASTH-SH93,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.968,-5.653,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYANDESITE,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,
KAWASTH-SH93,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.968,-5.653,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYANDESITE,,54.08,1.22,18.7,,11.12,,,,0.13,0.81,2.97,5.8,2.6900,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH96,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.97,-5.653,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYANDESITE,,,,,,,,,,,,,,,,,,6,,130,,,,,,,,,,,,,,,,764,,,,,6,,,136,,6,77,,,,,,704,,,15,,,,,34,130,653,
KAWASTH-SH96,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.97,-5.653,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:INTERMEDIATE,TRACHYANDESITE,,54.84,0.73,18.04,,10.17,,,,0.26,0.83,4.09,5.99,3.3200,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH98,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.973,-5.65,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,46,,45,,112,,,,,,,,,,,,,,,,398,,,,,45,,,72,46,4,31,,,,,,713,,,7,,,,,29,112,328,
KAWASTH-SH98,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.973,-5.65,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,47.52,2.89,16.23,,13.08,,,,0.24,4.67,8.62,3.79,1.5000,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAWASTH-SH99,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.973,-5.649,0.001,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,71.3,38.1,50.7,,,,49.8,101,11.9,47,9.08,2.84,8.15,1.21,6.29,1.15,3.06,0.397,2.42,0.353,376,,38.1,,0.238,50.7,6.94,,62.9,71.3,2.55,28.2,,,16.9,,,660,3.95,,5.7,,0.029,1.58,,27.5,,306,
KAWASTH-SH99,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.973,-5.649,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,
KAWASTH-SH99,,EARTHCHEMDB,"KAWABATA, H; HANYU, T; CHANG, Q; KIMURA, J-I; NICHOLS, A; TATSUMI, Y, 2011",KAWASTH,-15.973,-5.649,0.001,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,46.91,2.93,15.83,,12.96,,,,0.18,5.52,9.31,3.79,1.4000,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEMRUSS-KOLA-435-2B,,EARTHCHEMDB,"KEMPTON, P D; DOWNES, H; SHARKOV, E V; VETRIN, C; IONOV, D A; CARSWELL, D A; BEARD, A, 1995",nr,67,32.5,1,,,,,,XRF,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PYROXENITE,,47.92,0.87,7.57,,9.12,,,,0.12,11.95,17.55,2.14,0.1000,0.03,141,,18,,78,,18,61,,40,,,,,,,,,,,59,,,1225,,18,,,4,141,,4.2,,,69,,,118,,,,,,,375,20,78,79,
KEMRUSS-KOLA-435-2PYX,,EARTHCHEMDB,"KEMPTON, P D; DOWNES, H; SHARKOV, E V; VETRIN, C; IONOV, D A; CARSWELL, D A; BEARD, A, 1995",nr,67,32.5,1,,,,,,XRF,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PYROXENITE,,47.76,0.88,1.72,,9.78,,,,0.12,12.23,17.09,2.08,0.0600,0.03,142,,15,,83,,14,51,,39,,,,,,,,,,,,,,1163,,15,,,0.6,142,,1.8,,,80,,,89,,,,,,,369,19,83,77,
KEMRUSS-KOLA-436-15A,,EARTHCHEMDB,"KEMPTON, P D; DOWNES, H; SHARKOV, E V; VETRIN, C; IONOV, D A; CARSWELL, D A; BEARD, A, 1995",nr,67,32.5,1,,,,,,XRF,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PYROXENITE,,39.84,3.71,10.62,,15.95,,,,0.18,10.38,14.77,1.74,1.2900,0.02,140,,179,,113,,15,81,,54,,,,,,,,,,,263,,,36,,179,,,106,140,,11.4,,,24,,,509,,,,,,,369,25,113,382,
KEMRUSS-KOLA-436-15B,,EARTHCHEMDB,"KEMPTON, P D; DOWNES, H; SHARKOV, E V; VETRIN, C; IONOV, D A; CARSWELL, D A; BEARD, A, 1995",nr,67,32.5,1,,,,,,XRF,WHOLE ROCK,IGNEOUS:PLUTONIC:ULTRAMAFIC,PYROXENITE,,42.55,3.71,9.48,,12.55,,,,0.19,11.42,14.72,2.72,0.7400,0.09,105,,276,,97,,23,67,,30,,,,,,,,,,,1297,,,198,,276,,,49,105,,12.3,,,32,,,608,,,,,,,259,14,97,179,
